,neighborhood_id,house_type_id,is_renewal_needed,is_new_development,sq_mt_built,n_rooms,n_bathrooms,floor,is_exterior,has_lift,has_parking,has_storage_room,has_terrace,has_balcony,has_pool,buy_price,buy_price_by_area,latitude,longitude
8679,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,374.0,5,4.0,2,True,True,True,True,False,True,False,3800000,10160,40.4313814,-3.6930142045414542
8680,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 1: Pisos,False,False,114.0,3,2.0,4,True,True,True,False,False,False,False,740000,6491,40.4453197,-3.692254
8681,"Trafalgar, Chamberí(Madrid)",HouseType 1: Pisos,True,False,200.0,4,3.0,2,True,True,False,True,True,False,False,975000,4875,40.4332491,-3.701245895798365
8682,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 1: Pisos,False,False,83.0,3,2.0,1,True,True,True,False,False,False,False,445000,5361,40.4453197,-3.692254
8683,"Arapiles, Chamberí(Madrid)",HouseType 1: Pisos,False,False,96.0,2,2.0,1,False,True,False,False,False,False,False,412000,4292,40.43418655,-3.707922533247423
8684,"Almagro, Chamberí(Madrid)",HouseType 5: Áticos,False,False,197.0,4,4.0,9,True,True,True,True,False,False,False,1190000,6041,40.4313814,-3.6930142045414542
8685,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 4: Dúplex,False,False,180.0,5,3.0,5,True,True,True,False,False,False,False,1120000,6222,40.4453197,-3.692254
8686,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,211.0,4,3.0,4,True,True,True,True,True,False,False,995000,4716,40.4313814,-3.6930142045414542
8687,"Trafalgar, Chamberí(Madrid)",HouseType 1: Pisos,False,False,30.0,1,1.0,1,False,False,False,False,False,False,False,160000,5333,40.4332491,-3.701245895798365
8688,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 1: Pisos,False,False,35.0,1,1.0,2,False,False,False,False,False,False,False,210000,6000,40.4453197,-3.692254
8689,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,True,False,96.0,3,1.0,3,False,True,False,False,False,False,False,415000,4323,40.4313814,-3.6930142045414542
8690,"Vallehermoso, Chamberí(Madrid)",HouseType 1: Pisos,True,False,60.0,2,1.0,2,True,True,False,False,False,False,False,480000,8000,40.4430572,-3.7116809920844496
8691,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 1: Pisos,False,False,90.0,2,2.0,3,True,True,False,False,False,True,False,505000,5611,40.4453197,-3.692254
8692,"Trafalgar, Chamberí(Madrid)",HouseType 1: Pisos,False,False,135.0,2,2.0,3,True,True,False,False,False,False,False,759500,5626,40.4332491,-3.701245895798365
8693,"Trafalgar, Chamberí(Madrid)",HouseType 1: Pisos,True,False,197.0,6,2.0,2,True,True,False,False,False,False,False,980000,4975,40.4332491,-3.701245895798365
8694,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,151.0,3,3.0,5,True,True,True,True,False,False,False,980000,6490,40.4313814,-3.6930142045414542
8695,"Arapiles, Chamberí(Madrid)",HouseType 1: Pisos,False,False,56.0,2,1.0,3,False,True,False,False,False,False,False,375000,6696,40.43418655,-3.707922533247423
8696,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,True,False,336.0,4,4.0,2,True,True,False,True,True,False,False,2180000,6488,40.4313814,-3.6930142045414542
8697,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 1: Pisos,False,False,60.0,2,1.0,1,True,True,False,False,False,False,False,332000,5533,40.4453197,-3.692254
8698,"Trafalgar, Chamberí(Madrid)",HouseType 5: Áticos,False,False,120.0,2,2.0,5,True,True,False,True,True,True,False,850000,7083,40.4332491,-3.701245895798365
8699,"Trafalgar, Chamberí(Madrid)",HouseType 1: Pisos,False,False,71.0,2,2.0,4,False,True,False,False,False,False,False,560000,7887,40.4332491,-3.701245895798365
8700,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,True,False,251.0,4,3.0,2,True,True,True,False,False,True,False,1600000,6375,40.4313814,-3.6930142045414542
8701,"Vallehermoso, Chamberí(Madrid)",HouseType 1: Pisos,True,False,101.0,3,2.0,Bajo,False,True,False,False,False,False,False,437800,4335,40.4430572,-3.7116809920844496
8702,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,True,False,550.0,7,4.0,4,True,True,True,False,True,True,False,3800000,6909,40.4313814,-3.6930142045414542
8703,"Gaztambide, Chamberí(Madrid)",HouseType 1: Pisos,True,False,217.0,3,2.0,3,True,True,False,False,False,False,False,750000,3456,40.43467955,-3.7149027097918568
8704,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,672.0,5,4.0,3,True,True,True,True,True,False,False,3100000,4613,40.4313814,-3.6930142045414542
8705,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,True,False,620.0,6,6.0,5,True,True,True,True,True,False,False,2320000,3742,40.4313814,-3.6930142045414542
8706,"Arapiles, Chamberí(Madrid)",HouseType 1: Pisos,False,False,80.0,2,2.0,3,False,True,False,False,False,False,False,450000,5625,40.43418655,-3.707922533247423
8707,"Vallehermoso, Chamberí(Madrid)",HouseType 1: Pisos,False,False,170.0,4,3.0,3,True,True,True,True,True,False,True,990000,5824,40.4430572,-3.7116809920844496
8708,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,True,False,447.0,4,5.0,1,True,True,False,False,False,False,False,3500000,7830,40.4313814,-3.6930142045414542
8709,"Arapiles, Chamberí(Madrid)",HouseType 1: Pisos,True,False,287.0,9,3.0,3,True,True,False,False,True,False,False,945000,3293,40.43418655,-3.707922533247423
8710,"Trafalgar, Chamberí(Madrid)",HouseType 1: Pisos,False,False,53.0,2,1.0,2,False,True,False,False,False,False,False,415000,7830,40.4332491,-3.701245895798365
8711,"Arapiles, Chamberí(Madrid)",HouseType 1: Pisos,True,False,168.0,5,3.0,1,True,True,False,False,False,True,False,625000,3720,40.43418655,-3.707922533247423
8712,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 1: Pisos,False,False,120.0,3,1.0,1,True,True,False,False,False,True,False,520000,4333,40.4453197,-3.692254
8713,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 1: Pisos,False,False,117.0,2,3.0,3,False,True,False,False,False,False,False,670000,5726,40.4453197,-3.692254
8714,"Arapiles, Chamberí(Madrid)",HouseType 1: Pisos,False,False,80.0,3,2.0,Bajo,False,True,False,False,False,False,False,359000,4488,40.43418655,-3.707922533247423
8715,"Trafalgar, Chamberí(Madrid)",HouseType 1: Pisos,False,False,115.0,4,2.0,1,True,True,True,False,True,False,False,635000,5522,40.4332491,-3.701245895798365
8716,"Arapiles, Chamberí(Madrid)",HouseType 1: Pisos,False,False,80.0,2,1.0,Bajo,True,True,False,False,False,False,False,449000,5612,40.43418655,-3.707922533247423
8717,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 1: Pisos,False,False,72.0,3,1.0,1,False,True,False,False,True,False,False,350000,4861,40.4453197,-3.692254
8718,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 1: Pisos,True,False,86.0,4,1.0,1,False,True,False,False,False,False,False,380000,4419,40.4453197,-3.692254
8719,"Arapiles, Chamberí(Madrid)",HouseType 1: Pisos,False,False,40.0,2,1.0,Bajo,False,True,False,False,True,False,False,295000,7375,40.43418655,-3.707922533247423
8720,"Arapiles, Chamberí(Madrid)",HouseType 1: Pisos,True,False,178.0,3,3.0,2,True,True,False,True,True,False,False,675000,3792,40.43418655,-3.707922533247423
8721,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 1: Pisos,False,False,220.0,4,4.0,3,True,True,True,False,False,True,False,1250000,5682,40.4453197,-3.692254
8722,"Trafalgar, Chamberí(Madrid)",HouseType 1: Pisos,False,False,42.0,2,1.0,Bajo,False,True,False,False,False,False,False,245000,5833,40.4332491,-3.701245895798365
8723,"Arapiles, Chamberí(Madrid)",HouseType 1: Pisos,False,False,74.0,2,2.0,3,False,True,False,False,False,False,False,445000,6014,40.43418655,-3.707922533247423
8724,"Gaztambide, Chamberí(Madrid)",HouseType 1: Pisos,False,False,175.0,4,3.0,2,True,True,False,False,True,False,False,795000,4543,40.43467955,-3.7149027097918568
8725,"Almagro, Chamberí(Madrid)",HouseType 4: Dúplex,True,False,208.0,3,2.0,9,True,True,True,False,True,False,False,1300000,6250,40.4313814,-3.6930142045414542
8726,"Almagro, Chamberí(Madrid)",HouseType 4: Dúplex,False,False,93.0,2,1.0,Bajo,False,True,False,False,False,False,False,445000,4785,40.4313814,-3.6930142045414542
8727,"Vallehermoso, Chamberí(Madrid)",HouseType 1: Pisos,False,False,97.0,3,1.0,1,True,True,False,False,True,False,False,570000,5876,40.4430572,-3.7116809920844496
8728,"Almagro, Chamberí(Madrid)",HouseType 4: Dúplex,False,False,330.0,3,4.0,5,True,True,True,True,True,True,True,2695000,8167,40.4313814,-3.6930142045414542
8729,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,239.0,3,3.0,4,True,True,True,True,False,False,False,1990000,8326,40.4313814,-3.6930142045414542
8730,"Trafalgar, Chamberí(Madrid)",HouseType 1: Pisos,True,False,200.0,5,2.0,6,True,True,False,True,False,True,False,1200000,6000,40.4332491,-3.701245895798365
8731,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 1: Pisos,True,False,83.0,3,1.0,5,True,True,False,False,False,True,False,465000,5602,40.4453197,-3.692254
8732,"Arapiles, Chamberí(Madrid)",HouseType 1: Pisos,False,False,43.0,2,1.0,Bajo,True,True,False,False,False,False,False,229500,5337,40.43418655,-3.707922533247423
8733,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,205.0,4,3.0,2,True,True,False,False,False,False,False,1030000,5024,40.4313814,-3.6930142045414542
8734,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 1: Pisos,False,False,142.0,3,2.0,2,False,True,False,False,True,False,False,720000,5070,40.4453197,-3.692254
8735,"Arapiles, Chamberí(Madrid)",HouseType 5: Áticos,False,False,140.0,3,2.0,6,True,True,False,False,True,True,False,810000,5786,40.43418655,-3.707922533247423
8736,"Gaztambide, Chamberí(Madrid)",HouseType 1: Pisos,False,False,114.0,4,2.0,3,True,True,False,False,True,False,False,580000,5088,40.43467955,-3.7149027097918568
8737,"Trafalgar, Chamberí(Madrid)",HouseType 1: Pisos,False,False,67.0,2,2.0,1,True,True,False,False,False,True,False,550000,8209,40.4332491,-3.701245895798365
8738,"Vallehermoso, Chamberí(Madrid)",HouseType 1: Pisos,False,False,267.0,6,3.0,1,True,True,False,False,True,True,False,950000,3558,40.4430572,-3.7116809920844496
8739,"Gaztambide, Chamberí(Madrid)",HouseType 1: Pisos,False,False,44.0,1,1.0,4,False,True,False,True,False,False,False,275000,6250,40.43467955,-3.7149027097918568
8740,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 1: Pisos,False,False,101.0,1,1.0,5,False,True,True,False,False,False,True,480000,4752,40.4453197,-3.692254
8741,"Vallehermoso, Chamberí(Madrid)",HouseType 1: Pisos,True,False,160.0,4,2.0,6,False,True,True,True,True,False,False,790000,4938,40.4430572,-3.7116809920844496
8742,"Gaztambide, Chamberí(Madrid)",HouseType 1: Pisos,False,False,89.0,3,2.0,2,False,False,False,False,False,False,False,420000,4719,40.43467955,-3.7149027097918568
8743,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,29.0,1,1.0,2,False,True,False,False,False,False,False,190000,6552,40.4313814,-3.6930142045414542
8744,"Gaztambide, Chamberí(Madrid)",HouseType 1: Pisos,False,False,89.0,3,2.0,2,False,False,False,False,False,False,False,420000,4719,40.43467955,-3.7149027097918568
8745,"Gaztambide, Chamberí(Madrid)",HouseType 1: Pisos,False,False,90.0,2,2.0,4,True,True,False,False,False,True,False,460000,5111,40.43467955,-3.7149027097918568
8746,"Gaztambide, Chamberí(Madrid)",HouseType 1: Pisos,False,False,43.0,1,1.0,3,False,True,False,False,False,False,False,285000,6628,40.43467955,-3.7149027097918568
8747,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 1: Pisos,False,False,103.0,2,1.0,1,True,True,False,False,False,False,False,500000,4854,40.4453197,-3.692254
8748,"Gaztambide, Chamberí(Madrid)",HouseType 1: Pisos,True,False,151.0,4,3.0,1,True,True,True,False,True,True,False,600000,3974,40.43467955,-3.7149027097918568
8749,"Gaztambide, Chamberí(Madrid)",HouseType 1: Pisos,False,False,128.0,3,2.0,1,True,True,False,False,False,False,False,589000,4602,40.43467955,-3.7149027097918568
8750,"Trafalgar, Chamberí(Madrid)",HouseType 1: Pisos,False,False,42.0,1,1.0,2,True,False,False,False,True,True,False,270000,6429,40.4332491,-3.701245895798365
8751,"Gaztambide, Chamberí(Madrid)",HouseType 1: Pisos,True,False,168.0,4,3.0,2,True,True,False,False,False,True,False,740000,4405,40.43467955,-3.7149027097918568
8752,"Gaztambide, Chamberí(Madrid)",HouseType 5: Áticos,False,False,101.0,0,1.0,6,True,True,False,False,True,False,False,790000,7822,40.43467955,-3.7149027097918568
8753,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 1: Pisos,False,False,185.0,4,3.0,5,True,True,False,True,True,True,False,895000,4838,40.4453197,-3.692254
8754,"Trafalgar, Chamberí(Madrid)",HouseType 1: Pisos,False,False,204.0,7,2.0,2,True,True,True,False,False,False,False,840000,4118,40.4332491,-3.701245895798365
8755,"Arapiles, Chamberí(Madrid)",HouseType 1: Pisos,False,False,192.0,6,2.0,1,True,True,False,False,False,False,False,819000,4266,40.43418655,-3.707922533247423
8756,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 1: Pisos,False,False,338.0,3,4.0,4,True,True,True,True,False,False,False,1795000,5311,40.4453197,-3.692254
8757,"Gaztambide, Chamberí(Madrid)",HouseType 1: Pisos,False,False,100.0,3,1.0,2,True,True,False,False,False,False,False,580000,5800,40.43467955,-3.7149027097918568
8758,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,301.0,4,3.0,2,True,True,False,False,False,True,False,2300000,7641,40.4313814,-3.6930142045414542
8759,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 1: Pisos,False,False,66.0,3,1.0,2,True,True,False,False,False,False,False,385000,5833,40.4453197,-3.692254
8760,"Arapiles, Chamberí(Madrid)",HouseType 1: Pisos,True,False,186.0,4,2.0,1,True,True,False,True,True,False,False,665000,3575,40.43418655,-3.707922533247423
8761,"Vallehermoso, Chamberí(Madrid)",HouseType 1: Pisos,False,False,35.0,1,1.0,Bajo,False,True,False,False,False,False,False,200000,5714,40.4430572,-3.7116809920844496
8762,"Vallehermoso, Chamberí(Madrid)",HouseType 1: Pisos,True,False,360.0,6,3.0,5,True,True,True,True,True,False,False,1395000,3875,40.4430572,-3.7116809920844496
8763,"Trafalgar, Chamberí(Madrid)",HouseType 1: Pisos,False,False,67.0,2,2.0,1,True,True,False,False,False,True,False,550000,8209,40.4332491,-3.701245895798365
8764,"Trafalgar, Chamberí(Madrid)",HouseType 1: Pisos,True,False,250.0,5,4.0,2,True,True,False,True,False,True,False,1225000,4900,40.4332491,-3.701245895798365
8765,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 5: Áticos,False,False,300.0,4,4.0,4,True,True,True,True,True,False,False,1500000,5000,40.4453197,-3.692254
8766,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,165.0,3,3.0,1,True,True,False,False,False,True,False,1190000,7212,40.4313814,-3.6930142045414542
8767,"Vallehermoso, Chamberí(Madrid)",HouseType 5: Áticos,True,False,600.0,6,5.0,1,True,True,True,True,True,True,True,2098496,3497,40.4430572,-3.7116809920844496
8768,"Vallehermoso, Chamberí(Madrid)",HouseType 5: Áticos,True,False,376.0,4,5.0,1,True,True,True,False,True,False,True,1890000,5027,40.4430572,-3.7116809920844496
8769,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,95.0,3,2.0,4,False,True,False,False,False,False,False,610000,6421,40.4313814,-3.6930142045414542
8770,"Vallehermoso, Chamberí(Madrid)",HouseType 1: Pisos,False,False,104.0,2,2.0,1,True,True,True,False,False,False,False,429000,4125,40.4430572,-3.7116809920844496
8771,"Vallehermoso, Chamberí(Madrid)",HouseType 1: Pisos,False,False,185.0,5,2.0,Entreplanta exterior,True,True,False,False,False,False,False,860000,4649,40.4430572,-3.7116809920844496
8772,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,422.0,5,5.0,2,True,True,True,True,True,False,False,2880000,6825,40.4313814,-3.6930142045414542
8773,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 1: Pisos,True,False,80.0,3,1.0,4,True,False,False,False,False,False,False,230000,2875,40.4453197,-3.692254
8774,"Arapiles, Chamberí(Madrid)",HouseType 1: Pisos,False,False,82.0,2,1.0,1,True,True,True,True,True,False,False,429999,5244,40.43418655,-3.707922533247423
8775,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,115.0,3,2.0,2,True,True,True,True,True,False,True,950000,8261,40.4313814,-3.6930142045414542
8776,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,89.0,2,2.0,2,True,True,True,False,True,False,True,850000,9551,40.4313814,-3.6930142045414542
8777,"Arapiles, Chamberí(Madrid)",HouseType 1: Pisos,False,False,73.0,3,1.0,4,False,True,False,False,False,False,False,339999,4658,40.43418655,-3.707922533247423
8778,"Trafalgar, Chamberí(Madrid)",HouseType 1: Pisos,False,False,120.0,3,2.0,2,True,True,False,True,False,True,False,695000,5792,40.4332491,-3.701245895798365
8779,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,172.0,2,3.0,2,True,True,False,True,False,False,False,1599000,9297,40.4313814,-3.6930142045414542
8780,"Gaztambide, Chamberí(Madrid)",HouseType 5: Áticos,True,False,198.0,4,2.0,6,True,True,True,True,True,False,False,1250000,6313,40.43467955,-3.7149027097918568
8781,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,True,False,87.0,3,1.0,5,False,True,False,False,False,True,False,490000,5632,40.4313814,-3.6930142045414542
8782,"Vallehermoso, Chamberí(Madrid)",HouseType 1: Pisos,False,False,225.0,5,3.0,2,False,True,False,True,True,False,False,859000,3818,40.4430572,-3.7116809920844496
8783,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,168.0,3,2.0,2,True,True,False,False,False,False,False,995000,5923,40.4313814,-3.6930142045414542
8784,"Arapiles, Chamberí(Madrid)",HouseType 1: Pisos,False,False,120.0,4,2.0,Bajo,True,True,True,False,False,False,False,480000,4000,40.43418655,-3.707922533247423
8785,"Trafalgar, Chamberí(Madrid)",HouseType 1: Pisos,False,False,67.0,2,2.0,1,True,True,False,False,False,True,False,550000,8209,40.4332491,-3.701245895798365
8786,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,True,False,362.0,6,2.0,1,True,True,False,False,True,False,False,1800000,4972,40.4313814,-3.6930142045414542
8787,"Trafalgar, Chamberí(Madrid)",HouseType 4: Dúplex,False,False,85.0,2,2.0,2,True,True,False,True,False,True,True,590000,6941,40.4332491,-3.701245895798365
8788,"Gaztambide, Chamberí(Madrid)",HouseType 1: Pisos,False,False,95.0,2,2.0,2,True,True,False,False,False,True,False,585000,6158,40.43467955,-3.7149027097918568
8789,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 1: Pisos,False,False,120.0,4,2.0,Bajo,True,True,False,False,False,False,False,379000,3158,40.4453197,-3.692254
8790,"Trafalgar, Chamberí(Madrid)",HouseType 1: Pisos,False,False,106.0,2,1.0,2,True,False,False,False,False,True,False,530000,5000,40.4332491,-3.701245895798365
8791,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,336.0,4,4.0,2,True,True,False,True,True,True,False,2180000,6488,40.4313814,-3.6930142045414542
8792,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,242.0,4,4.0,4,True,True,True,True,True,False,False,3170000,13099,40.4313814,-3.6930142045414542
8793,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 1: Pisos,False,False,79.0,2,1.0,6,False,True,False,False,False,False,False,161000,2038,40.4453197,-3.692254
8794,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,True,False,364.0,5,4.0,3,True,True,True,True,False,True,False,3930000,10797,40.4313814,-3.6930142045414542
8795,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,True,False,700.0,6,5.0,4,True,True,True,True,True,False,False,3800000,5429,40.4313814,-3.6930142045414542
8796,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,172.0,2,3.0,2,True,True,False,True,False,False,False,1599000,9297,40.4313814,-3.6930142045414542
8797,"Vallehermoso, Chamberí(Madrid)",HouseType 1: Pisos,False,False,136.0,4,2.0,2,True,True,False,False,False,False,False,640000,4706,40.4430572,-3.7116809920844496
8798,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 1: Pisos,True,False,37.0,1,1.0,Bajo,False,True,False,False,False,False,False,141512,3825,40.4453197,-3.692254
8799,"Trafalgar, Chamberí(Madrid)",HouseType 1: Pisos,False,False,98.0,2,1.0,1,True,True,False,True,True,False,False,482500,4923,40.4332491,-3.701245895798365
8800,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 1: Pisos,False,False,199.0,7,2.0,5,True,True,False,True,False,True,False,853000,4286,40.4453197,-3.692254
8801,"Gaztambide, Chamberí(Madrid)",HouseType 1: Pisos,False,False,183.0,3,2.0,4,True,True,False,True,True,True,False,790000,4317,40.43467955,-3.7149027097918568
8802,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,450.0,5,4.0,1,True,True,False,True,False,True,False,3500000,7778,40.4313814,-3.6930142045414542
8803,"Trafalgar, Chamberí(Madrid)",HouseType 1: Pisos,False,False,159.0,5,2.0,5,True,True,True,False,True,False,False,875000,5503,40.4332491,-3.701245895798365
8804,"Almagro, Chamberí(Madrid)",HouseType 5: Áticos,True,False,152.0,3,2.0,6,True,True,False,False,True,False,False,900000,5921,40.4313814,-3.6930142045414542
8805,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,210.0,3,3.0,2,True,True,False,False,False,False,False,1599000,7614,40.4313814,-3.6930142045414542
8806,"Arapiles, Chamberí(Madrid)",HouseType 1: Pisos,False,False,104.0,4,1.0,2,True,True,False,False,True,True,False,499000,4798,40.43418655,-3.707922533247423
8807,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,80.0,1,1.0,Bajo,False,True,False,False,False,False,False,600000,7500,40.4313814,-3.6930142045414542
8808,"Trafalgar, Chamberí(Madrid)",HouseType 1: Pisos,True,False,108.0,3,2.0,1,True,True,False,False,False,False,False,465000,4306,40.4332491,-3.701245895798365
8809,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 1: Pisos,False,False,110.0,4,2.0,Bajo,False,True,False,False,False,False,False,379000,3445,40.4453197,-3.692254
8810,"Vallehermoso, Chamberí(Madrid)",HouseType 1: Pisos,True,False,100.0,3,2.0,Bajo,True,True,False,False,False,False,False,437800,4378,40.4430572,-3.7116809920844496
8811,"Gaztambide, Chamberí(Madrid)",HouseType 1: Pisos,True,False,110.0,4,2.0,1,True,True,False,False,False,False,False,460000,4182,40.43467955,-3.7149027097918568
8812,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,100.0,2,2.0,6,True,True,False,False,True,False,False,800000,8000,40.4313814,-3.6930142045414542
8813,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,237.0,4,3.0,2,True,True,False,False,False,True,False,1900000,8017,40.4313814,-3.6930142045414542
8814,"Vallehermoso, Chamberí(Madrid)",HouseType 1: Pisos,False,False,100.0,4,2.0,6,True,True,False,False,False,False,False,480000,4800,40.4430572,-3.7116809920844496
8815,"Vallehermoso, Chamberí(Madrid)",HouseType 1: Pisos,False,False,75.0,3,2.0,1,True,True,False,False,False,False,False,450000,6000,40.4430572,-3.7116809920844496
8816,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,120.0,3,3.0,3,False,True,False,False,False,False,False,730000,6083,40.4313814,-3.6930142045414542
8817,"Trafalgar, Chamberí(Madrid)",HouseType 1: Pisos,False,False,120.0,3,2.0,4,True,True,False,True,False,True,False,590000,4917,40.4332491,-3.701245895798365
8818,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 1: Pisos,True,False,120.0,4,2.0,Bajo,False,True,False,False,False,False,False,379000,3158,40.4453197,-3.692254
8819,"Arapiles, Chamberí(Madrid)",HouseType 1: Pisos,False,False,164.0,3,2.0,3,True,True,False,False,False,False,False,785000,4787,40.43418655,-3.707922533247423
8820,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 1: Pisos,False,False,149.0,5,2.0,4,True,True,False,True,False,False,False,600000,4027,40.4453197,-3.692254
8821,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,True,False,219.0,6,3.0,1,True,True,False,False,False,True,False,950000,4338,40.4313814,-3.6930142045414542
8822,"Nuevos Ministerios-Ríos Rosas, Chamberí(Madrid)",HouseType 1: Pisos,False,False,165.0,3,3.0,1,True,True,False,False,False,True,False,1180000,7152,40.4453197,-3.692254
8823,"Trafalgar, Chamberí(Madrid)",HouseType 1: Pisos,False,False,58.0,1,1.0,6,True,True,True,True,False,False,False,406000,7000,40.4332491,-3.701245895798365
8824,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,81.0,1,1.0,Bajo,True,True,False,False,False,False,False,425000,5247,40.4313814,-3.6930142045414542
8825,"Arapiles, Chamberí(Madrid)",HouseType 1: Pisos,False,False,260.0,5,3.0,1,True,True,False,False,True,False,True,999000,3842,40.43418655,-3.707922533247423
8826,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,210.0,2,2.0,2,True,True,False,False,False,False,False,1599000,7614,40.4313814,-3.6930142045414542
8827,"Gaztambide, Chamberí(Madrid)",HouseType 1: Pisos,False,False,130.0,4,2.0,3,True,True,False,True,True,False,False,640000,4923,40.43467955,-3.7149027097918568
8828,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,172.0,2,3.0,2,True,True,False,True,False,False,False,1599000,9297,40.4313814,-3.6930142045414542
8829,"Arapiles, Chamberí(Madrid)",HouseType 1: Pisos,False,False,125.0,3,2.0,1,True,True,False,True,True,False,False,780000,6240,40.43418655,-3.707922533247423
8830,"Trafalgar, Chamberí(Madrid)",HouseType 1: Pisos,False,False,106.0,3,2.0,4,True,True,False,False,False,True,False,620000,5849,40.4332491,-3.701245895798365
8831,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,343.0,5,3.0,3,True,True,True,True,True,False,False,2250000,6560,40.4313814,-3.6930142045414542
8832,"Trafalgar, Chamberí(Madrid)",HouseType 1: Pisos,False,False,83.0,4,2.0,1,True,True,False,False,True,False,False,495000,5964,40.4332491,-3.701245895798365
8833,"Trafalgar, Chamberí(Madrid)",HouseType 1: Pisos,False,False,115.0,3,2.0,3,True,True,False,False,False,False,False,730000,6348,40.4332491,-3.701245895798365
8834,"Almagro, Chamberí(Madrid)",HouseType 1: Pisos,False,False,260.0,3,3.0,4,True,True,True,True,False,False,False,1995000,7673,40.4313814,-3.6930142045414542
8835,"Gaztambide, Chamberí(Madrid)",HouseType 1: Pisos,True,False,139.0,3,1.0,Semi-sótano exterior,True,True,False,False,False,False,False,415000,2986,40.43467955,-3.7149027097918568
