,house_type_id,is_renewal_needed,is_new_development,m2,n_rooms,n_bathrooms,floor,is_exterior,has_lift,has_parking,has_storage_room,has_terrace,has_balcony,has_pool,latitude,longitude,buy_price
1883,0,0,0,73.0,3,1.0,4.0,1,0,0,0,1,1,0,40.3836929,-3.6990958688243847,162000
1884,1,1,0,93.0,3,1.0,2.0,1,0,0,0,0,0,0,40.39001560000001,-3.705424335977733,135000
1886,0,0,0,67.0,3,1.0,3.0,1,0,0,0,1,1,0,40.39001560000001,-3.705424335977733,199000
1889,0,0,0,87.0,3,1.0,4.0,1,1,0,0,0,0,0,40.39001560000001,-3.705424335977733,239000
1890,0,0,0,110.0,3,2.0,2.0,1,1,1,1,0,0,1,40.3719909,-3.6903920331665687,240000
1893,2,0,1,154.0,3,2.0,1.0,1,1,1,1,0,0,1,40.3836929,-3.6990958688243847,685000
1899,0,0,0,73.0,3,1.0,2.0,1,0,0,1,1,0,0,40.3836929,-3.6990958688243847,165000
1903,0,0,0,96.0,3,2.0,2.0,1,1,0,0,0,0,0,40.39001560000001,-3.705424335977733,220000
1905,0,0,0,42.0,2,1.0,1.0,1,0,0,0,0,0,0,40.3836929,-3.6990958688243847,105000
1906,0,1,0,66.0,3,1.0,1.0,1,0,0,0,1,0,0,40.3836929,-3.6990958688243847,155000
1910,0,1,0,79.0,3,1.0,2.0,1,1,0,0,0,0,0,40.3836929,-3.6990958688243847,150000
1912,0,1,0,95.0,3,2.0,6.0,1,1,0,0,1,0,0,40.36727875,-3.712509095606202,145000
1913,0,0,0,55.0,1,1.0,1.0,1,0,0,1,0,0,0,40.37863215,-3.7059501892991937,124000
1914,0,0,0,95.0,2,2.0,1.0,1,1,1,1,1,0,0,40.37415595,-3.69876507544298,255000
1917,0,0,0,64.0,2,1.0,1.0,1,1,0,0,0,0,0,40.3719909,-3.6903920331665687,130000
1921,0,0,0,119.0,3,2.0,1.0,1,1,1,1,0,0,0,40.37980770000001,-3.7152115887442614,245000
1922,0,1,0,94.0,3,2.0,3.0,1,0,0,0,0,0,0,40.37863215,-3.7059501892991937,225000
1924,0,0,0,68.0,2,1.0,4.0,1,1,0,0,0,0,0,40.3836929,-3.6990958688243847,145000
1929,0,0,0,92.0,3,2.0,1.0,1,1,0,0,1,0,0,40.39001560000001,-3.705424335977733,300000
1931,0,0,0,80.0,3,1.0,1.0,1,0,0,0,0,0,0,40.3719909,-3.6903920331665687,130000
1932,0,0,0,55.0,2,1.0,1.0,1,0,0,0,1,0,0,40.37980770000001,-3.7152115887442614,99000
1935,0,0,0,85.0,3,1.0,1.0,1,0,0,0,1,0,0,40.3719909,-3.6903920331665687,130000
1936,0,0,0,75.0,2,1.0,3.0,1,0,0,1,1,1,0,40.39001560000001,-3.705424335977733,189000
1937,0,0,0,65.0,2,1.0,1.0,1,0,0,1,1,0,0,40.37863215,-3.7059501892991937,132000
1938,0,0,0,95.0,2,1.0,6.0,1,1,1,0,1,0,1,40.37415595,-3.69876507544298,229000
1941,0,0,0,64.0,3,1.0,2.0,1,0,0,0,0,0,0,40.39001560000001,-3.705424335977733,157000
1944,0,0,0,70.0,3,1.0,4.0,1,0,0,0,1,0,0,40.37863215,-3.7059501892991937,128000
1945,0,0,0,66.0,2,1.0,3.0,1,0,0,0,1,0,0,40.37863215,-3.7059501892991937,132000
1949,0,0,0,164.0,3,3.0,3.0,1,1,1,1,0,0,1,40.45948410000001,-3.6900166,1200000
1950,0,1,0,229.0,5,3.0,4.0,1,1,0,1,1,0,0,40.45948410000001,-3.6900166,950000
1951,0,0,0,81.0,2,2.0,0.0,1,1,0,0,0,0,0,40.45186505,-3.6969787599696,320000
1953,0,0,0,46.0,2,1.0,3.0,0,1,0,0,0,0,0,40.45226305,-3.7074445272219134,200000
1954,1,0,0,257.0,3,3.0,1.0,1,1,1,1,1,0,0,40.45186505,-3.6969787599696,1475000
1956,0,0,0,98.0,3,2.0,4.0,1,1,0,0,1,0,0,40.45938750000001,-3.7049237399979775,370000
1960,0,1,0,141.0,4,3.0,6.0,1,1,1,0,1,0,0,40.45948410000001,-3.6900166,540000
1961,0,0,0,94.0,3,1.0,2.0,1,1,1,0,0,0,1,40.45938750000001,-3.7049237399979775,335000
1962,0,0,0,128.0,3,2.0,5.0,1,1,1,0,1,0,0,40.45186505,-3.6969787599696,560000
1964,0,1,0,173.0,4,3.0,1.0,1,1,0,1,0,0,0,40.45186505,-3.6969787599696,560000
1968,0,0,0,67.0,2,1.0,2.0,1,1,0,0,0,0,0,40.46715645,-3.704583848338933,235000
1969,0,0,0,70.0,3,1.0,4.0,1,0,0,0,1,1,0,40.45938750000001,-3.7049237399979775,235000
1970,0,0,0,56.0,3,1.0,1.0,1,0,0,0,0,1,0,40.45186505,-3.6969787599696,250000
1971,2,0,0,257.0,3,4.0,1.0,1,1,1,1,1,0,0,40.45186505,-3.6969787599696,1475000
1973,0,1,0,94.0,2,2.0,1.0,1,1,1,0,0,0,0,40.45186505,-3.6969787599696,425000
1974,0,0,0,90.0,2,1.0,2.0,1,1,0,0,0,0,0,40.45186505,-3.6969787599696,395000
1975,0,0,0,130.0,4,3.0,4.0,1,1,0,0,0,0,0,40.45186505,-3.6969787599696,575000
1976,0,1,0,215.0,5,2.0,5.0,1,1,0,0,1,0,0,40.45186505,-3.6969787599696,850000
1977,2,0,0,81.0,1,2.0,7.0,1,1,0,1,0,0,0,40.45186505,-3.6969787599696,259000
1981,0,0,0,80.0,2,2.0,0.0,1,1,0,0,0,0,0,40.46715645,-3.704583848338933,189000
1985,2,0,0,257.0,3,4.0,1.0,1,1,1,1,1,0,0,40.45186505,-3.6969787599696,1475000
1986,0,0,0,79.0,1,1.0,7.0,1,1,0,0,0,0,0,40.45948410000001,-3.6900166,500000
1987,0,0,0,86.0,2,2.0,0.0,1,0,0,0,0,0,0,40.46715645,-3.704583848338933,299000
1989,0,0,0,61.0,2,1.0,1.0,1,1,1,1,1,0,0,40.46715645,-3.704583848338933,169000
1990,0,0,0,55.0,2,1.0,2.0,0,0,0,0,0,0,0,40.45948410000001,-3.6900166,215000
1992,0,0,0,119.0,4,2.0,2.0,1,1,0,1,0,0,0,40.45186505,-3.6969787599696,530000
1994,0,0,0,69.0,1,1.0,3.0,1,1,0,1,0,1,0,40.45938750000001,-3.7049237399979775,210000
1995,0,1,0,55.0,2,1.0,3.0,1,0,0,0,0,0,0,40.45938750000001,-3.7049237399979775,139900
1996,0,0,0,37.0,1,1.0,1.0,1,0,0,0,0,1,0,40.46715645,-3.704583848338933,175000
1998,0,0,0,108.0,2,2.0,1.0,1,1,1,0,0,0,1,40.45948410000001,-3.6900166,550000
1999,2,0,0,230.0,3,3.0,1.0,1,1,1,1,0,0,0,40.45948410000001,-3.6900166,1150000
2001,0,0,0,120.0,4,3.0,4.0,1,1,0,0,0,0,0,40.45186505,-3.6969787599696,575000
2004,0,0,0,155.0,2,2.0,1.0,1,1,0,0,0,0,1,40.45948410000001,-3.6900166,570000
2005,0,1,0,74.0,3,1.0,3.0,1,0,0,0,0,1,0,40.45938750000001,-3.7049237399979775,205000
2006,0,1,0,118.0,4,3.0,2.0,1,1,1,0,1,0,0,40.45186505,-3.6969787599696,530000
2007,0,1,0,69.0,2,1.0,2.0,1,0,0,0,0,1,0,40.45938750000001,-3.7049237399979775,187000
2008,0,0,0,70.0,1,1.0,0.0,1,1,0,0,0,0,0,40.45948410000001,-3.6900166,250000
2009,0,0,0,118.0,4,2.0,1.0,1,1,0,1,1,0,0,40.45186505,-3.6969787599696,540000
2010,0,0,0,203.0,4,4.0,1.0,1,1,1,0,0,0,0,40.45186505,-3.6969787599696,1575000
2012,0,1,0,40.0,1,1.0,0.0,1,1,0,0,0,0,0,40.4698213,-3.696293,145000
2014,0,0,0,51.0,1,1.0,0.0,1,1,0,0,0,0,0,40.45226305,-3.7074445272219134,199995
2015,0,1,0,175.0,4,3.0,8.0,1,1,1,1,1,0,0,40.45186505,-3.6969787599696,700000
2016,0,0,0,61.0,2,1.0,4.0,0,0,0,0,0,0,0,40.45948410000001,-3.6900166,220000
2019,0,0,0,100.0,3,2.0,4.0,1,1,0,0,1,1,0,40.45226305,-3.7074445272219134,370000
2020,0,0,0,74.0,2,1.0,2.0,1,0,0,0,0,0,0,40.45948410000001,-3.6900166,300000
2021,0,0,0,38.0,2,1.0,1.0,0,1,0,0,0,0,0,40.45226305,-3.7074445272219134,140000
2022,0,0,0,46.0,2,1.0,-1.0,1,0,0,0,0,0,0,40.45226305,-3.7074445272219134,135000
2023,1,0,0,80.0,2,2.0,2.0,0,0,0,1,0,0,0,40.45948410000001,-3.6900166,265000
2024,1,0,0,75.0,3,2.0,3.0,1,1,1,1,1,0,0,40.45938750000001,-3.7049237399979775,300000
2025,0,0,0,73.0,2,1.0,4.0,1,0,0,0,0,0,0,40.4698213,-3.696293,240000
2026,0,1,0,85.0,3,2.0,2.0,0,1,0,0,1,0,0,40.45186505,-3.6969787599696,325000
2027,0,1,0,119.0,3,2.0,3.0,1,1,0,0,0,0,0,40.45226305,-3.7074445272219134,400000
2028,0,1,0,247.0,4,3.0,5.0,1,1,1,1,1,1,0,40.45186505,-3.6969787599696,950000
2029,0,0,0,200.0,4,3.0,1.0,1,1,0,0,0,0,0,40.45186505,-3.6969787599696,1575000
2030,0,1,0,68.0,3,1.0,1.0,1,0,1,0,1,0,0,40.45938750000001,-3.7049237399979775,349000
2032,0,1,0,109.0,3,1.0,4.0,1,1,0,0,0,0,0,40.45226305,-3.7074445272219134,275000
2035,0,0,0,130.0,4,3.0,4.0,1,1,0,0,0,0,0,40.45186505,-3.6969787599696,575000
2036,2,0,0,257.0,3,4.0,1.0,1,1,1,0,1,0,0,40.45186505,-3.6969787599696,1475000
2037,0,1,0,58.0,2,1.0,0.5,1,0,0,0,0,1,0,40.45226305,-3.7074445272219134,170000
2041,0,0,0,95.0,3,3.0,0.0,1,0,0,0,0,0,0,40.45186505,-3.6969787599696,380000
2043,0,0,0,85.0,3,2.0,2.0,1,1,0,0,1,0,0,40.4698213,-3.696293,325000
2046,0,0,0,54.0,1,1.0,2.0,1,0,0,0,0,0,0,40.46715645,-3.704583848338933,169000
2050,0,1,0,166.0,3,3.0,3.0,1,1,0,1,1,0,0,40.45186505,-3.6969787599696,775000
2052,0,0,0,105.0,3,1.0,3.0,1,1,0,0,1,0,0,40.46715645,-3.704583848338933,350000
2053,2,0,0,70.0,1,1.0,3.0,1,1,1,0,1,0,0,40.45948410000001,-3.6900166,349000
2054,0,0,0,92.0,3,2.0,1.0,1,1,0,1,0,1,0,40.45186505,-3.6969787599696,370000
2056,0,0,0,46.0,1,1.0,0.0,1,1,0,0,0,0,0,40.45938750000001,-3.7049237399979775,175000
2062,0,0,0,47.0,1,1.0,0.0,1,1,0,0,0,0,0,40.46715645,-3.704583848338933,140000
2063,0,1,0,100.0,3,2.0,3.0,1,1,0,0,1,0,0,40.45226305,-3.7074445272219134,330000
2064,0,0,0,120.0,3,3.0,3.0,1,1,1,1,1,0,0,40.4698213,-3.696293,540000
2065,0,0,0,55.0,1,1.0,1.0,1,0,0,0,0,1,0,40.45226305,-3.7074445272219134,170000
2069,0,1,0,190.0,4,3.0,4.0,1,1,0,1,1,0,0,40.45186505,-3.6969787599696,780000
2070,0,0,0,66.0,2,1.0,0.0,1,0,0,0,1,0,0,40.45938750000001,-3.7049237399979775,164900
2071,0,1,0,48.0,1,1.0,2.0,1,1,0,0,1,0,0,40.4698213,-3.696293,210000
2074,2,0,0,74.0,3,1.0,3.0,1,0,0,0,1,0,0,40.45186505,-3.6969787599696,225000
2075,0,0,0,60.0,1,1.0,0.0,1,1,0,0,0,0,0,40.45948410000001,-3.6900166,270000
2076,0,0,0,90.0,1,1.0,0.0,1,1,1,1,1,0,0,40.45226305,-3.7074445272219134,269000
2079,0,1,0,85.0,1,1.0,8.0,0,1,0,0,1,1,0,40.45948410000001,-3.6900166,350000
2080,1,0,0,51.0,1,2.0,3.0,1,1,0,0,1,0,0,40.46715645,-3.704583848338933,305000
2082,0,0,1,63.0,1,1.0,3.0,1,1,0,1,0,0,0,40.46715645,-3.704583848338933,199000
2083,0,0,0,66.0,3,1.0,4.0,1,0,0,0,0,0,0,40.45948410000001,-3.6900166,295000
2084,0,0,0,49.0,1,1.0,2.0,1,1,0,0,0,0,0,40.45186505,-3.6969787599696,290000
2085,0,0,0,90.0,3,2.0,2.0,1,1,1,1,0,0,0,40.46715645,-3.704583848338933,259000
2086,1,0,0,90.0,3,2.0,3.0,1,1,1,1,1,0,0,40.46715645,-3.704583848338933,370000
2087,0,0,0,100.0,3,2.0,3.0,1,1,0,0,0,0,0,40.45226305,-3.7074445272219134,330000
2089,0,0,0,37.0,1,1.0,1.0,0,0,0,0,0,0,0,40.46715645,-3.704583848338933,165000
2090,0,0,0,160.0,4,3.0,7.0,1,1,1,1,1,0,0,40.4698213,-3.696293,600000
2093,0,1,0,90.0,3,1.0,2.0,1,1,0,0,1,0,0,40.45226305,-3.7074445272219134,259000
2095,0,0,0,83.0,2,2.0,0.0,1,1,0,0,0,0,0,40.45186505,-3.6969787599696,325000
2097,2,0,0,61.0,2,1.0,3.0,1,0,0,1,1,1,0,40.46715645,-3.704583848338933,295000
2099,0,0,0,108.0,2,2.0,1.0,1,1,1,0,0,1,1,40.45948410000001,-3.6900166,550000
2100,0,0,0,120.0,4,2.0,2.0,1,1,0,1,0,0,0,40.45186505,-3.6969787599696,530000
2101,0,0,0,100.0,3,2.0,1.0,1,0,1,0,0,0,1,40.46715645,-3.704583848338933,279000
2102,0,0,0,75.0,3,1.0,1.0,1,1,0,0,0,0,0,40.4698213,-3.696293,360000
2103,0,0,0,140.0,3,1.0,8.0,1,1,0,0,0,0,0,40.45948410000001,-3.6900166,690000
2104,0,0,0,100.0,3,2.0,1.0,1,1,1,1,1,0,0,40.45186505,-3.6969787599696,565000
2107,0,0,0,70.0,2,1.0,0.0,1,0,0,0,0,0,0,40.4698213,-3.696293,170000
2112,0,0,0,51.0,1,1.0,0.0,1,1,0,1,1,0,0,40.45938750000001,-3.7049237399979775,180000
2113,0,0,0,72.0,2,2.0,0.0,1,1,0,0,0,0,0,40.46715645,-3.704583848338933,189000
2114,0,0,0,100.0,3,3.0,1.0,1,1,0,0,1,0,0,40.45226305,-3.7074445272219134,235000
2115,0,0,0,76.0,2,1.0,2.0,1,0,0,0,0,1,0,40.45938750000001,-3.7049237399979775,226000
2117,0,0,0,103.0,2,1.0,0.0,1,1,0,0,0,0,0,40.45948410000001,-3.6900166,360000
2119,1,0,0,57.0,1,1.0,1.0,1,1,0,1,0,0,0,40.45226305,-3.7074445272219134,168000
2120,2,0,0,78.0,2,2.0,3.0,1,1,1,1,1,1,0,40.46715645,-3.704583848338933,385000
2124,0,0,0,80.0,3,1.0,0.5,1,1,0,1,0,0,0,40.45226305,-3.7074445272219134,190000
2125,0,0,0,75.0,3,2.0,2.0,1,0,0,0,0,1,0,40.46715645,-3.704583848338933,295000
2130,0,0,0,77.0,2,1.0,2.0,1,0,0,1,1,0,0,40.46715645,-3.704583848338933,170000
2133,0,1,0,69.0,3,1.0,1.0,1,0,0,0,1,0,0,40.45938750000001,-3.7049237399979775,220000
2134,0,0,0,203.0,4,4.0,1.0,1,1,1,0,0,0,0,40.45186505,-3.6969787599696,1575000
2146,0,0,0,165.0,4,3.0,1.0,1,1,1,1,0,0,0,40.45948410000001,-3.6900166,790000
2147,0,0,0,200.0,4,2.0,2.0,1,1,1,1,0,0,0,40.45186505,-3.6969787599696,1100000
2149,0,1,0,197.0,4,3.0,3.0,1,1,1,1,1,0,0,40.45948410000001,-3.6900166,850000
2151,0,0,0,44.0,1,1.0,0.0,0,1,0,1,1,0,0,40.46715645,-3.704583848338933,170000
2154,0,0,0,73.0,2,2.0,1.0,1,1,0,0,1,0,0,40.45938750000001,-3.7049237399979775,280000
2156,0,1,0,134.0,3,2.0,5.0,1,1,0,0,0,0,0,40.45186505,-3.6969787599696,560000
2162,2,0,0,78.0,2,1.0,3.0,1,0,0,1,0,1,0,40.45186505,-3.6969787599696,380000
2165,1,0,0,78.0,1,2.0,3.0,1,1,1,1,1,0,0,40.46715645,-3.704583848338933,260000
2172,0,0,0,87.0,3,1.0,1.0,1,0,0,0,1,0,0,40.46715645,-3.704583848338933,259000
2175,0,0,0,100.0,4,2.0,2.0,1,1,1,1,1,1,0,40.45226305,-3.7074445272219134,375000
2176,0,0,0,58.0,2,1.0,0.0,1,0,0,1,0,0,0,40.45938750000001,-3.7049237399979775,149900
2177,0,0,0,49.0,2,1.0,0.0,0,1,0,0,0,0,0,40.45938750000001,-3.7049237399979775,114000
2178,0,0,0,73.0,3,1.0,1.0,1,0,0,0,0,1,0,40.45186505,-3.6969787599696,275000
2179,1,0,0,80.0,1,1.0,3.0,1,1,1,1,1,0,0,40.4698213,-3.696293,325000
2180,0,1,0,101.0,5,1.0,4.0,1,1,0,0,0,0,0,40.45186505,-3.6969787599696,450000
2181,0,1,0,89.0,3,1.0,0.0,1,1,1,0,0,0,0,40.45186505,-3.6969787599696,280000
2182,0,0,0,86.0,3,2.0,0.0,1,1,0,1,0,0,0,40.4698213,-3.696293,250000
2184,0,0,0,46.0,2,1.0,0.0,0,0,0,0,1,0,0,40.45186505,-3.6969787599696,200000
2185,0,0,0,48.0,2,1.0,1.0,0,0,0,0,0,0,0,40.45226305,-3.7074445272219134,135000
2186,0,0,0,78.0,2,1.0,1.0,1,1,0,0,0,0,0,40.45938750000001,-3.7049237399979775,250000
2188,0,1,0,100.0,3,2.0,3.0,1,1,0,0,1,0,0,40.45226305,-3.7074445272219134,330000
2189,0,1,0,100.0,3,2.0,3.0,1,1,0,0,1,0,0,40.45186505,-3.6969787599696,330000
2192,2,0,1,91.0,3,2.0,3.0,1,1,0,1,1,0,0,40.46715645,-3.704583848338933,390000
2193,0,0,1,78.0,2,1.0,0.0,1,1,0,1,1,0,0,40.46715645,-3.704583848338933,285000
2194,0,0,0,73.0,3,1.0,0.0,1,0,0,0,1,0,0,40.4698213,-3.696293,185000
2195,2,0,0,82.0,2,1.0,4.0,1,1,1,1,1,0,1,40.45938750000001,-3.7049237399979775,355000
2196,0,0,0,119.0,4,1.0,2.0,1,1,0,1,0,0,0,40.45186505,-3.6969787599696,510000
2197,0,0,0,138.0,3,2.0,5.0,1,1,0,1,1,0,0,40.45186505,-3.6969787599696,599000
2198,0,0,0,232.0,5,2.0,4.0,1,1,1,1,1,0,0,40.45186505,-3.6969787599696,950000
2199,0,0,0,175.0,3,3.0,4.0,1,1,1,1,0,0,0,40.45186505,-3.6969787599696,720000
2202,0,1,0,26.0,1,1.0,1.0,0,0,0,0,0,0,0,40.45186505,-3.6969787599696,174000
2203,0,0,0,81.0,1,1.0,3.0,0,1,0,0,0,0,0,40.45186505,-3.6969787599696,230000
2205,0,0,0,82.0,2,1.0,5.0,1,1,1,0,1,1,0,40.45948410000001,-3.6900166,395000
2207,1,0,0,50.0,0,1.0,2.0,0,0,0,0,0,0,0,40.45226305,-3.7074445272219134,240000
2208,0,0,0,70.0,1,1.0,1.0,1,1,1,1,0,0,1,40.45226305,-3.7074445272219134,298000
2209,0,1,0,169.0,4,3.0,1.0,1,1,0,0,0,0,0,40.45186505,-3.6969787599696,560000
2211,0,0,1,136.0,3,2.0,2.0,1,1,1,1,0,0,1,40.46715645,-3.704583848338933,675000
2221,0,0,0,56.0,3,1.0,1.0,0,1,0,0,0,0,0,40.45938750000001,-3.7049237399979775,175000
2226,0,0,0,88.0,2,1.0,8.0,1,1,0,0,0,0,0,40.45186505,-3.6969787599696,530000
2229,0,0,1,112.0,2,2.0,1.0,1,1,1,1,1,0,1,40.46715645,-3.704583848338933,623000
2230,0,0,0,111.0,3,2.0,1.0,1,1,0,0,0,0,0,40.45186505,-3.6969787599696,550000
2231,0,1,0,180.0,4,3.0,6.0,1,1,0,0,1,0,0,40.45948410000001,-3.6900166,950000
2232,0,1,0,173.0,4,2.0,2.0,1,1,0,0,0,0,0,40.45186505,-3.6969787599696,660000
2233,0,0,1,114.0,3,2.0,1.0,1,1,0,0,0,0,0,40.45226305,-3.7074445272219134,510000
2236,0,1,0,160.0,4,2.0,2.0,1,1,1,1,1,0,0,40.45186505,-3.6969787599696,730000
2237,0,0,0,200.0,4,2.0,6.0,1,1,1,0,1,0,0,40.45186505,-3.6969787599696,950000
2239,0,0,0,55.0,2,1.0,3.0,1,1,1,0,0,1,0,40.46715645,-3.704583848338933,279000
2241,0,0,0,83.0,1,1.0,0.0,0,1,1,1,0,0,1,40.46715645,-3.704583848338933,210000
2242,0,0,0,77.0,1,2.0,0.0,0,0,0,0,0,0,0,40.45186505,-3.6969787599696,179900
2243,0,0,0,102.0,2,1.0,1.0,1,1,0,0,1,1,0,40.46715645,-3.704583848338933,379000
2244,0,0,0,70.0,2,1.0,1.0,1,0,0,0,0,1,0,40.45186505,-3.6969787599696,269000
2246,0,0,0,66.0,2,1.0,1.0,1,0,1,0,0,0,0,40.46715645,-3.704583848338933,220000
2247,1,0,0,42.0,1,1.0,1.0,1,0,0,0,0,0,0,40.45938750000001,-3.7049237399979775,149000
2250,0,0,0,56.0,1,1.0,2.0,1,1,0,0,0,0,0,40.45948410000001,-3.6900166,380000
2251,0,0,0,80.0,2,2.0,0.0,1,1,0,0,0,0,0,40.45186505,-3.6969787599696,325000
2253,0,0,0,72.0,3,1.0,1.0,1,0,0,0,0,1,0,40.46715645,-3.704583848338933,189000
2254,0,0,0,100.0,3,2.0,3.0,1,1,0,0,1,0,0,40.45226305,-3.7074445272219134,330000
2256,0,0,0,71.0,3,1.0,2.0,0,0,0,1,1,0,0,40.46715645,-3.704583848338933,195000
2258,0,0,0,65.0,2,1.0,1.0,1,1,1,0,0,0,0,40.46715645,-3.704583848338933,210000
2259,0,0,0,71.0,3,1.0,2.0,0,0,0,1,1,0,0,40.46715645,-3.704583848338933,195000
2260,0,1,0,54.0,2,1.0,1.0,0,0,0,0,0,0,0,40.45938750000001,-3.7049237399979775,165000
2262,0,0,0,69.0,2,2.0,2.0,1,1,0,1,0,0,0,40.46715645,-3.704583848338933,240000
2264,0,0,0,208.0,4,3.0,2.0,1,1,0,1,1,0,0,40.45186505,-3.6969787599696,1400000
2265,0,0,0,53.0,2,1.0,1.0,1,0,0,0,1,0,0,40.45226305,-3.7074445272219134,168000
2267,0,0,0,60.0,2,1.0,1.0,1,0,0,0,1,0,0,40.46715645,-3.704583848338933,235000
2268,0,0,0,55.0,2,1.0,1.0,1,0,0,0,0,0,0,40.4698213,-3.696293,160000
2269,0,0,0,76.0,2,1.0,2.0,1,1,0,1,0,0,0,40.46715645,-3.704583848338933,195000
2270,0,0,0,35.0,1,1.0,5.0,0,0,0,0,0,0,0,40.45186505,-3.6969787599696,160000
2273,0,0,0,74.0,3,1.0,2.0,1,0,0,0,1,0,0,40.46715645,-3.704583848338933,189000
2274,1,0,0,75.0,3,2.0,3.0,1,1,1,1,1,0,0,40.45938750000001,-3.7049237399979775,300000
2275,0,1,0,102.0,3,1.0,0.0,1,0,0,0,0,0,0,40.45186505,-3.6969787599696,270000
2277,0,0,0,67.0,2,1.0,3.0,1,1,0,0,0,1,0,40.45186505,-3.6969787599696,335000
2279,0,0,0,78.0,3,1.0,5.0,1,1,0,0,1,0,0,40.45226305,-3.7074445272219134,390000
2281,0,0,0,127.0,3,2.0,8.0,1,1,0,1,1,0,0,40.45186505,-3.6969787599696,630000
2282,0,0,0,70.0,2,1.0,0.0,0,0,0,0,0,0,0,40.45948410000001,-3.6900166,175000
2285,0,1,0,43.0,2,1.0,0.0,0,0,0,0,0,0,0,40.45186505,-3.6969787599696,135000
2286,0,0,0,87.0,3,2.0,1.0,1,0,0,0,0,0,0,40.45186505,-3.6969787599696,380000
2288,0,0,0,64.0,2,1.0,1.0,1,1,1,0,0,0,0,40.46715645,-3.704583848338933,235000
2289,0,0,0,58.0,2,1.0,3.0,1,1,0,0,0,1,0,40.45186505,-3.6969787599696,335000
2290,0,1,0,140.0,3,2.0,6.0,1,1,0,0,1,0,0,40.45186505,-3.6969787599696,600000
2291,0,0,0,57.0,2,1.0,2.0,1,0,0,0,0,0,0,40.45226305,-3.7074445272219134,225000
2294,0,0,0,42.0,2,1.0,3.0,0,0,0,0,0,0,0,40.45226305,-3.7074445272219134,210000
2297,0,0,0,86.0,3,1.0,1.0,1,1,0,0,1,0,0,40.45948410000001,-3.6900166,325000
2298,0,1,0,77.0,2,1.0,2.0,1,1,0,1,0,0,1,40.46715645,-3.704583848338933,279000
2299,0,1,0,48.0,2,1.0,3.0,1,0,0,0,0,0,0,40.45226305,-3.7074445272219134,150000
2302,0,0,0,42.0,2,1.0,1.0,1,0,1,1,1,0,0,40.45226305,-3.7074445272219134,195000
2303,0,0,0,42.0,2,1.0,1.0,1,0,0,1,1,0,0,40.45226305,-3.7074445272219134,175000
2304,0,0,0,48.0,1,1.0,2.0,1,1,1,1,0,0,0,40.46715645,-3.704583848338933,198000
2305,1,0,0,45.0,2,1.0,0.0,0,0,0,1,1,0,0,40.45226305,-3.7074445272219134,159000
2306,0,0,0,43.0,1,1.0,0.0,1,0,0,0,1,0,0,40.45226305,-3.7074445272219134,195000
2307,0,0,0,60.0,2,1.0,0.0,1,0,0,0,0,0,0,40.4698213,-3.696293,156000
2308,0,0,0,50.0,1,1.0,1.0,1,1,0,1,0,0,0,40.45938750000001,-3.7049237399979775,220000
2315,0,0,0,72.0,3,2.0,0.5,1,0,0,0,0,0,0,40.45186505,-3.6969787599696,345000
2316,0,1,0,26.0,1,1.0,1.0,1,0,0,0,0,0,0,40.45186505,-3.6969787599696,174000
2319,0,0,0,86.0,3,2.0,0.5,1,0,0,0,0,0,0,40.45938750000001,-3.7049237399979775,220000
2320,0,0,0,144.0,4,3.0,0.0,1,0,0,0,1,0,0,40.45226305,-3.7074445272219134,680000
2321,0,0,0,64.0,2,1.0,0.0,1,0,0,0,0,0,0,40.45226305,-3.7074445272219134,295000
2323,0,0,0,77.0,2,2.0,1.0,1,0,0,0,0,0,0,40.45226305,-3.7074445272219134,299000
2325,1,0,0,96.0,3,2.0,0.0,0,0,1,0,0,0,0,40.45186505,-3.6969787599696,430000
2326,0,1,0,63.0,2,2.0,0.0,1,1,0,0,0,0,0,40.45948410000001,-3.6900166,160000
2327,0,0,0,92.0,3,2.0,6.0,1,1,0,0,0,0,0,40.45948410000001,-3.6900166,365000
2328,0,0,0,67.0,1,1.0,2.0,1,1,1,0,0,1,0,40.45948410000001,-3.6900166,330000
2329,2,0,0,224.0,4,3.0,1.0,1,1,1,0,1,0,0,40.45186505,-3.6969787599696,1100000
2330,0,1,0,91.0,4,2.0,2.0,1,1,0,0,1,0,0,40.45186505,-3.6969787599696,390000
2333,0,0,0,88.0,3,2.0,2.0,0,1,0,0,1,1,0,40.45186505,-3.6969787599696,360000
2335,0,0,0,69.0,2,1.0,2.0,1,1,0,0,0,0,0,40.46715645,-3.704583848338933,298000
2338,0,0,0,30.0,2,1.0,0.0,0,1,0,0,0,0,0,40.45226305,-3.7074445272219134,125000
2339,0,0,0,55.0,1,1.0,3.0,1,0,0,0,0,1,0,40.46715645,-3.704583848338933,255000
2340,0,0,0,42.0,1,1.0,1.0,0,0,0,0,0,0,0,40.45226305,-3.7074445272219134,195000
2341,0,1,0,117.0,2,2.0,4.0,1,1,1,0,0,1,1,40.45948410000001,-3.6900166,630000
2343,0,1,0,82.0,1,1.0,6.0,1,1,0,1,1,0,0,40.46715645,-3.704583848338933,250000
2344,1,0,0,65.0,1,1.0,0.0,1,0,0,0,0,0,0,40.45226305,-3.7074445272219134,180000
2346,0,0,0,42.0,1,1.0,1.0,1,0,0,0,0,1,0,40.45938750000001,-3.7049237399979775,140000
